movie_id,user_id,rating
0,1038,1.0
0,1039,1.0
0,1041,1.0
0,1043,1.0
0,1044,1.0
0,1048,1.0
0,1050,1.0
0,1051,1.0
0,1059,1.0
0,1062,1.0
0,1063,1.0
0,1066,1.0
0,1067,1.0
0,1070,1.0
0,1072,1.0
0,1073,1.0
0,1076,1.0
0,1079,1.0
0,1080,1.0
0,1083,1.0
0,1086,1.0
0,1087,1.0
0,1090,1.0
0,1092,1.0
0,1093,1.0
0,1099,1.0
0,1100,1.0
0,1102,1.0
0,1104,1.0
0,1110,1.0
0,1116,1.0
0,1119,1.0
0,1120,1.0
0,1123,1.0
0,1124,1.0
0,1126,1.0
0,1131,1.0
0,1135,1.0
0,1136,1.0
0,1140,1.0
0,1141,1.0
0,1142,1.0
0,1143,1.0
0,1144,1.0
0,1145,1.0
0,1146,1.0
0,1151,1.0
0,1152,1.0
0,1155,1.0
0,1158,1.0
0,1164,1.0
0,1165,1.0
0,1172,1.0
0,1173,1.0
0,1174,1.0
0,1176,1.0
0,1177,1.0
0,1184,1.0
0,1185,1.0
0,1186,1.0
0,1188,1.0
0,1189,1.0
0,1190,1.0
0,1191,1.0
0,1192,1.0
0,1193,1.0
0,1194,1.0
0,1195,1.0
0,1196,1.0
0,1198,1.0
0,1204,1.0
0,1205,1.0
0,1207,1.0
0,1210,1.0
0,1213,1.0
0,1216,1.0
0,1217,1.0
0,1218,1.0
0,1219,1.0
0,1221,1.0
0,1222,1.0
0,1228,1.0
0,1229,1.0
0,1231,1.0
0,1232,1.0
0,1233,1.0
0,1234,1.0
0,1235,1.0
0,1236,1.0
0,1237,1.0
0,1238,1.0
0,1239,1.0
0,1240,1.0
0,1241,1.0
0,1243,1.0
0,1245,1.0
0,1247,1.0
0,1249,1.0
0,1250,1.0
0,1253,1.0
0,1254,1.0
0,1255,1.0
0,1256,1.0
0,1262,1.0
0,1264,1.0
0,1266,1.0
0,1267,1.0
0,1268,1.0
0,1269,1.0
0,1272,1.0
0,1273,1.0
0,1274,1.0
0,1278,1.0
0,1280,1.0
0,1281,1.0
0,1282,1.0
0,1285,1.0
0,1286,1.0
0,1287,1.0
0,1289,1.0
0,1290,1.0
0,1292,1.0
0,1299,1.0
0,1301,1.0
0,1302,1.0
0,1305,1.0
0,1307,1.0
0,1313,1.0
0,1316,1.0
0,1320,1.0
0,1321,1.0
0,1322,1.0
0,1323,1.0
0,1329,1.0
0,1330,1.0
0,1331,1.0
0,1332,1.0
0,1335,1.0
0,1336,1.0
0,1337,1.0
0,1338,1.0
0,1340,1.0
0,1341,1.0
0,1343,1.0
0,1344,1.0
0,1345,1.0
0,1348,1.0
0,1349,1.0
0,1353,1.0
0,1354,1.0
0,1358,1.0
0,1359,1.0
0,1361,1.0
0,1364,1.0
0,1366,1.0
0,1367,1.0
0,1371,1.0
0,1374,1.0
0,1376,1.0
0,1377,1.0
0,1380,1.0
0,1383,1.0
0,1387,1.0
0,1389,1.0
0,1392,1.0
0,1396,1.0
0,1397,1.0
0,1398,1.0
0,1399,1.0
0,1400,1.0
0,1401,1.0
0,1402,1.0
0,1405,1.0
0,1407,1.0
0,1409,1.0
0,1410,1.0
0,1412,1.0
0,1413,1.0
0,1414,1.0
0,1420,1.0
0,1421,1.0
0,1425,1.0
0,1426,1.0
0,1428,1.0
0,1429,1.0
0,1430,1.0
0,1432,1.0
0,1435,1.0
0,1436,1.0
0,1437,1.0
0,1439,1.0
0,1442,1.0
0,1445,1.0
0,1447,1.0
0,1450,1.0
0,1454,1.0
0,1456,1.0
0,1459,1.0
0,1460,1.0
0,1463,1.0
0,1465,1.0
0,1467,1.0
0,1468,1.0
0,1474,1.0
0,1475,1.0
0,1476,1.0
0,1477,1.0
0,1478,1.0
0,1479,1.0
0,1482,1.0
0,1483,1.0
0,1484,1.0
0,1487,1.0
0,1490,1.0
0,1491,1.0
0,1492,1.0
0,1494,1.0
0,1495,1.0
0,1496,1.0
0,1502,1.0
0,1503,1.0
0,1504,1.0
0,1509,1.0
0,1511,1.0
0,1518,1.0
0,1519,1.0
0,1521,1.0
0,1522,1.0
0,1524,1.0
0,1530,1.0
0,1534,1.0
0,1535,1.0
0,1539,1.0
0,1541,1.0
0,1544,1.0
0,1547,1.0
0,1548,1.0
0,1551,1.0
0,1552,1.0
0,1554,1.0
0,1555,1.0
0,1556,1.0
0,1560,1.0
0,1562,1.0
0,1563,1.0
0,1564,1.0
0,1566,1.0
0,1572,1.0
0,1574,1.0
0,1576,1.0
0,1577,1.0
0,1578,1.0
0,1579,1.0
0,1584,1.0
0,1585,1.0
0,1590,1.0
0,1591,1.0
0,1592,1.0
0,1595,1.0
0,1596,1.0
0,1597,1.0
0,1599,1.0
0,1600,1.0
0,1602,1.0
0,1603,1.0
0,1605,1.0
0,1606,1.0
0,1607,1.0
0,1611,1.0
0,1616,1.0
0,1618,1.0
0,1619,1.0
0,1620,1.0
0,1621,1.0
0,1622,1.0
0,1624,1.0
0,1626,1.0
0,1631,1.0
0,1632,1.0
0,1633,1.0
0,1634,1.0
0,1639,1.0
0,1640,1.0
0,1641,1.0
0,1643,1.0
0,1645,1.0
0,1647,1.0
0,1648,1.0
0,1650,1.0
0,1651,1.0
0,1652,1.0
0,1656,1.0
0,1657,1.0
0,1658,1.0
0,1663,1.0
0,1665,1.0
0,1668,1.0
0,1669,1.0
0,1672,1.0
0,1673,1.0
0,1675,1.0
0,1677,1.0
0,1680,1.0
0,1684,1.0
0,1686,1.0
0,1687,1.0
0,1688,1.0
0,1689,1.0
0,1690,1.0
0,1691,1.0
0,1693,1.0
0,1698,1.0
0,1699,1.0
0,1701,1.0
0,1703,1.0
0,1705,1.0
0,1706,1.0
0,1709,1.0
0,1710,1.0
0,1711,1.0
0,1712,1.0
0,1713,1.0
0,1715,1.0
0,1719,1.0
0,1721,1.0
0,1727,1.0
0,1728,1.0
0,1730,1.0
0,1731,1.0
0,1732,1.0
0,1734,1.0
0,1735,1.0
0,1736,1.0
0,1737,1.0
0,1738,1.0
0,1740,1.0
0,1742,1.0
0,1746,1.0
0,1747,1.0
0,1748,1.0
0,1749,1.0
0,1757,1.0
0,1759,1.0
0,1763,1.0
0,1764,1.0
0,1765,1.0
0,1768,1.0
0,1771,1.0
0,1772,1.0
0,1773,1.0
0,1777,1.0
0,1780,1.0
0,1781,1.0
0,1785,1.0
0,1789,1.0
0,1794,1.0
0,1796,1.0
0,1806,1.0
0,1807,1.0
0,1809,1.0
0,1810,1.0
0,1812,1.0
0,1814,1.0
0,1821,1.0
0,1822,1.0
0,1823,1.0
0,1824,1.0
0,1825,1.0
0,1827,1.0
0,1828,1.0
0,1829,1.0
0,1831,1.0
0,1832,1.0
0,1834,1.0
0,1835,1.0
0,1836,1.0
0,1837,1.0
0,1838,1.0
0,1839,1.0
0,1841,1.0
0,1843,1.0
0,1844,1.0
0,1845,1.0
0,1849,1.0
0,1852,1.0
0,1855,1.0
0,1858,1.0
0,1859,1.0
0,1860,1.0
0,1861,1.0
0,1863,1.0
0,1864,1.0
0,1865,1.0
0,1866,1.0
0,1869,1.0
0,1871,1.0
0,1872,1.0
0,1874,1.0
0,1875,1.0
0,1876,1.0
0,1877,1.0
0,1878,1.0
0,1880,1.0
0,1883,1.0
1,0,3.0
1,4,3.0
1,12,3.0
1,21,2.0
1,29,3.0
1,41,5.0
1,48,1.0
1,63,3.0
1,71,3.0
1,82,4.0
1,86,4.0
1,91,3.0
1,94,2.0
1,101,2.0
1,109,3.0
1,129,4.0
1,177,4.0
1,192,3.0
1,196,3.0
1,199,4.0
1,200,2.0
1,206,3.0
1,212,4.0
1,216,3.0
1,221,3.0
1,233,2.0
1,248,3.0
1,249,4.0
1,255,5.0
1,266,3.0
1,267,2.0
1,270,1.0
1,275,4.0
1,278,4.0
1,279,3.0
1,291,4.0
1,292,3.0
1,300,2.0
1,302,3.0
1,304,2.0
1,319,4.0
1,324,1.0
1,326,2.0
1,345,5.0
1,362,4.0
1,372,4.0
1,373,4.0
1,377,2.0
1,378,3.0
1,384,3.0
1,386,4.0
1,392,4.0
1,397,3.0
1,398,3.0
1,404,1.0
1,406,4.0
1,415,4.0
1,424,2.0
1,428,3.0
1,434,4.0
1,441,3.0
1,449,4.0
1,454,4.0
1,465,1.0
1,471,5.0
1,483,4.0
1,486,3.0
1,494,2.0
1,496,1.0
1,505,4.0
1,520,3.0
1,531,5.0
1,535,4.0
1,542,3.0
1,550,2.0
1,560,3.0
1,565,5.0
1,599,3.0
1,617,2.0
1,620,3.0
1,621,4.0
1,626,3.0
1,631,4.0
1,639,4.0
1,641,4.0
1,642,3.0
1,647,4.0
1,649,3.0
1,652,1.0
1,654,3.0
1,659,2.0
1,670,4.0
1,681,3.0
1,685,3.0
1,704,3.0
1,708,4.0
1,714,3.0
1,726,4.0
1,737,3.0
1,745,3.0
1,748,4.0
1,750,4.0
1,756,3.0
1,763,3.0
1,772,3.0
1,773,1.0
1,789,3.0
1,794,3.0
1,795,5.0
1,797,4.0
1,803,4.0
1,805,3.0
1,806,4.0
1,814,3.0
1,825,3.0
1,829,3.0
1,843,4.0
1,845,5.0
1,863,4.0
1,867,2.0
1,869,2.0
1,879,3.0
1,885,4.0
1,888,3.0
1,891,4.0
1,895,3.0
1,898,3.0
1,915,3.0
1,923,3.0
1,933,4.0
1,942,5.0
1,943,1.0
1,947,1.0
1,955,1.0
1,964,1.0
1,972,1.0
1,984,1.0
1,991,1.0
1,1006,1.0
1,1014,1.0
1,1025,1.0
1,1029,1.0
1,1034,1.0
1,1037,1.0
1,1044,1.0
1,1052,1.0
1,1072,1.0
1,1120,1.0
1,1135,1.0
1,1139,1.0
1,1142,1.0
1,1143,1.0
1,1149,1.0
1,1155,1.0
1,1159,1.0
1,1164,1.0
1,1176,1.0
1,1191,1.0
1,1192,1.0
1,1198,1.0
1,1209,1.0
1,1210,1.0
1,1213,1.0
1,1218,1.0
1,1221,1.0
1,1222,1.0
1,1234,1.0
1,1235,1.0
1,1243,1.0
1,1245,1.0
1,1247,1.0
1,1262,1.0
1,1267,1.0
1,1269,1.0
1,1288,1.0
1,1305,1.0
1,1315,1.0
1,1316,1.0
1,1320,1.0
1,1321,1.0
1,1327,1.0
1,1329,1.0
1,1335,1.0
1,1340,1.0
1,1341,1.0
1,1347,1.0
1,1349,1.0
1,1358,1.0
1,1367,1.0
1,1371,1.0
1,1377,1.0
1,1384,1.0
1,1392,1.0
1,1397,1.0
1,1408,1.0
1,1414,1.0
1,1426,1.0
1,1429,1.0
1,1437,1.0
1,1439,1.0
1,1448,1.0
1,1463,1.0
1,1474,1.0
1,1478,1.0
1,1485,1.0
1,1493,1.0
1,1503,1.0
1,1508,1.0
1,1542,1.0
1,1560,1.0
1,1563,1.0
1,1564,1.0
1,1569,1.0
1,1574,1.0
1,1582,1.0
1,1584,1.0
1,1585,1.0
1,1590,1.0
1,1592,1.0
1,1595,1.0
1,1597,1.0
1,1602,1.0
1,1613,1.0
1,1624,1.0
1,1628,1.0
1,1647,1.0
1,1651,1.0
1,1657,1.0
1,1669,1.0
1,1680,1.0
1,1688,1.0
1,1691,1.0
1,1693,1.0
1,1699,1.0
1,1706,1.0
1,1715,1.0
1,1716,1.0
1,1732,1.0
1,1737,1.0
1,1738,1.0
1,1740,1.0
1,1746,1.0
1,1748,1.0
1,1749,1.0
1,1757,1.0
1,1768,1.0
1,1772,1.0
1,1786,1.0
1,1788,1.0
1,1806,1.0
1,1810,1.0
1,1812,1.0
1,1822,1.0
1,1828,1.0
1,1831,1.0
1,1834,1.0
1,1838,1.0
1,1841,1.0
1,1858,1.0
1,1866,1.0
1,1876,1.0
1,1885,1.0
2,0,4.0
2,42,2.0
2,48,3.0
2,58,4.0
2,61,3.0
2,62,2.0
2,80,4.0
2,81,2.0
2,94,1.0
2,98,3.0
2,103,3.0
2,129,5.0
2,144,3.0
2,156,3.0
2,159,3.0
2,180,2.0
2,206,2.0
2,215,4.0
2,220,4.0
2,243,5.0
2,245,2.0
2,266,4.0
2,267,1.0
2,268,3.0
2,275,3.0
2,279,2.0
2,285,2.0
2,290,3.0
2,292,2.0
2,300,2.0
2,302,3.0
2,319,4.0
2,335,1.0
2,341,2.0
2,342,4.0
2,345,3.0
2,392,3.0
2,405,3.0
2,416,4.0
2,428,2.0
2,431,3.0
2,434,3.0
2,449,4.0
2,452,4.0
2,455,4.0
2,458,2.0
2,462,2.0
2,471,5.0
2,485,2.0
2,486,5.0
2,496,4.0
2,499,4.0
2,522,4.0
2,533,4.0
2,536,2.0
2,547,1.0
2,550,5.0
2,560,3.0
2,568,1.0
2,579,5.0
2,581,3.0
2,585,5.0
2,591,4.0
2,594,4.0
2,605,5.0
2,620,5.0
2,621,1.0
2,623,3.0
2,653,3.0
2,659,1.0
2,662,4.0
2,681,3.0
2,698,3.0
2,713,5.0
2,746,2.0
2,750,3.0
2,755,1.0
2,792,4.0
2,794,2.0
2,805,2.0
2,853,1.0
2,858,5.0
2,879,1.0
2,885,3.0
2,888,4.0
2,909,2.0
2,915,3.0
2,916,1.0
2,922,4.0
2,935,4.0
2,943,1.0
2,985,1.0
2,991,1.0
2,1001,1.0
2,1004,1.0
2,1005,1.0
2,1023,1.0
2,1024,1.0
2,1037,1.0
2,1041,1.0
2,1046,1.0
2,1072,1.0
2,1087,1.0
2,1099,1.0
2,1102,1.0
2,1123,1.0
2,1149,1.0
2,1158,1.0
2,1163,1.0
2,1186,1.0
2,1188,1.0
2,1209,1.0
2,1210,1.0
2,1211,1.0
2,1218,1.0
2,1222,1.0
2,1228,1.0
2,1233,1.0
2,1235,1.0
2,1243,1.0
2,1245,1.0
2,1262,1.0
2,1278,1.0
2,1284,1.0
2,1285,1.0
2,1288,1.0
2,1335,1.0
2,1348,1.0
2,1359,1.0
2,1371,1.0
2,1374,1.0
2,1377,1.0
2,1392,1.0
2,1395,1.0
2,1398,1.0
2,1401,1.0
2,1405,1.0
2,1414,1.0
2,1428,1.0
2,1429,1.0
2,1439,1.0
2,1442,1.0
2,1465,1.0
2,1476,1.0
2,1479,1.0
2,1490,1.0
2,1493,1.0
2,1503,1.0
2,1511,1.0
2,1522,1.0
2,1524,1.0
2,1528,1.0
2,1534,1.0
2,1537,1.0
2,1548,1.0
2,1563,1.0
2,1564,1.0
2,1566,1.0
2,1596,1.0
2,1602,1.0
2,1605,1.0
2,1624,1.0
2,1641,1.0
2,1656,1.0
2,1689,1.0
2,1693,1.0
2,1698,1.0
2,1735,1.0
2,1737,1.0
2,1748,1.0
2,1796,1.0
2,1801,1.0
2,1822,1.0
2,1828,1.0
2,1831,1.0
2,1852,1.0
2,1858,1.0
2,1859,1.0
2,1865,1.0
2,1878,1.0
3,0,3.0
3,6,5.0
3,9,4.0
3,11,5.0
3,12,5.0
3,15,5.0
3,17,3.0
3,18,4.0
3,21,5.0
3,42,4.0
3,48,2.0
3,58,4.0
3,61,4.0
3,63,3.0
3,76,3.0
3,82,2.0
3,83,3.0
3,86,5.0
3,91,4.0
3,93,4.0
3,98,5.0
3,101,2.0
3,108,2.0
3,114,4.0
3,129,2.0
3,143,4.0
3,150,5.0
3,157,4.0
3,159,4.0
3,188,5.0
3,193,4.0
3,196,3.0
3,197,3.0
3,200,4.0
3,206,4.0
3,209,4.0
3,215,5.0
3,217,3.0
3,218,4.0
3,220,3.0
3,221,3.0
3,231,4.0
3,232,3.0
3,233,4.0
3,248,4.0
3,252,4.0
3,255,5.0
3,263,4.0
3,267,4.0
3,270,5.0
3,275,4.0
3,278,4.0
3,279,3.0
3,285,5.0
3,286,4.0
3,290,4.0
3,292,4.0
3,294,4.0
3,296,1.0
3,298,3.0
3,300,4.0
3,302,4.0
3,307,5.0
3,311,3.0
3,314,4.0
3,317,2.0
3,319,3.0
3,325,1.0
3,326,4.0
3,327,3.0
3,333,3.0
3,335,4.0
3,338,4.0
3,341,4.0
3,342,5.0
3,343,4.0
3,344,4.0
3,345,4.0
3,346,4.0
3,351,3.0
3,362,5.0
3,372,4.0
3,373,2.0
3,377,3.0
3,378,5.0
3,384,2.0
3,386,3.0
3,388,4.0
3,392,4.0
3,393,4.0
3,397,2.0
3,404,4.0
3,405,2.0
3,406,4.0
3,410,4.0
3,411,3.0
3,415,4.0
3,416,3.0
3,420,3.0
3,424,4.0
3,428,4.0
3,434,4.0
3,449,3.0
3,452,4.0
3,454,3.0
3,455,3.0
3,456,4.0
3,465,3.0
3,467,5.0
3,471,3.0
3,473,5.0
3,475,4.0
3,480,3.0
3,483,4.0
3,486,4.0
3,494,3.0
3,496,3.0
3,503,4.0
3,513,4.0
3,523,4.0
3,526,2.0
3,531,5.0
3,532,3.0
3,534,3.0
3,536,2.0
3,537,3.0
3,542,4.0
3,550,2.0
3,553,2.0
3,558,4.0
3,560,3.0
3,561,1.0
3,576,4.0
3,578,2.0
3,590,4.0
3,591,4.0
3,592,4.0
3,599,4.0
3,607,3.0
3,617,2.0
3,620,4.0
3,621,4.0
3,624,4.0
3,626,2.0
3,628,3.0
3,637,4.0
3,639,4.0
3,641,3.0
3,642,4.0
3,644,4.0
3,647,1.0
3,649,3.0
3,652,3.0
3,653,4.0
3,654,2.0
3,658,3.0
3,663,4.0
3,665,5.0
3,670,5.0
3,681,3.0
3,689,3.0
3,706,3.0
3,708,3.0
3,711,4.0
3,714,4.0
3,715,2.0
3,737,4.0
3,746,4.0
3,747,4.0
3,748,4.0
3,756,5.0
3,757,4.0
3,762,5.0
3,763,3.0
3,770,1.0
3,773,2.0
3,779,3.0
3,785,4.0
3,787,3.0
3,789,3.0
3,794,4.0
3,795,5.0
3,803,4.0
3,804,2.0
3,822,5.0
3,825,4.0
3,832,3.0
3,845,5.0
3,850,5.0
3,853,2.0
3,859,4.0
3,863,4.0
3,869,2.0
3,870,3.0
3,874,3.0
3,879,4.0
3,880,3.0
3,881,4.0
3,882,4.0
3,885,3.0
3,888,3.0
3,895,3.0
3,902,4.0
3,912,4.0
3,915,4.0
3,918,1.0
3,932,3.0
3,933,5.0
3,939,2.0
3,943,1.0
3,949,1.0
3,952,1.0
3,954,1.0
3,955,1.0
3,958,1.0
3,960,1.0
3,961,1.0
3,964,1.0
3,985,1.0
3,991,1.0
3,1001,1.0
3,1004,1.0
3,1006,1.0
3,1019,1.0
3,1025,1.0
3,1026,1.0
3,1029,1.0
3,1034,1.0
3,1036,1.0
3,1041,1.0
3,1044,1.0
3,1051,1.0
3,1057,1.0
3,1072,1.0
3,1086,1.0
3,1093,1.0
3,1100,1.0
3,1102,1.0
3,1131,1.0
3,1136,1.0
3,1139,1.0
3,1140,1.0
3,1143,1.0
3,1149,1.0
3,1152,1.0
3,1158,1.0
3,1160,1.0
3,1161,1.0
3,1163,1.0
3,1164,1.0
3,1174,1.0
3,1175,1.0
3,1176,1.0
3,1191,1.0
3,1195,1.0
3,1198,1.0
3,1206,1.0
3,1210,1.0
3,1213,1.0
3,1218,1.0
3,1221,1.0
3,1222,1.0
3,1228,1.0
3,1229,1.0
3,1233,1.0
3,1235,1.0
3,1237,1.0
3,1239,1.0
3,1241,1.0
3,1243,1.0
3,1245,1.0
3,1250,1.0
3,1254,1.0
3,1257,1.0
3,1260,1.0
3,1262,1.0
3,1268,1.0
3,1269,1.0
3,1270,1.0
3,1276,1.0
3,1278,1.0
3,1281,1.0
3,1284,1.0
3,1285,1.0
3,1286,1.0
3,1287,1.0
3,1288,1.0
3,1289,1.0
3,1294,1.0
3,1305,1.0
3,1315,1.0
3,1316,1.0
3,1320,1.0
3,1321,1.0
3,1327,1.0
3,1329,1.0
3,1331,1.0
3,1335,1.0
3,1336,1.0
3,1340,1.0
3,1347,1.0
3,1348,1.0
3,1349,1.0
3,1353,1.0
3,1354,1.0
3,1358,1.0
3,1359,1.0
3,1363,1.0
3,1367,1.0
3,1371,1.0
